ECG,X,Y,Z,Timestamp
360,0.31,-9.65,-1.41,2024-01-20 15:17:42.190
414,0.27,-9.45,-1.33,2024-01-20 15:17:42.223
457,0.27,-9.26,-1.33,2024-01-20 15:17:42.256
445,0.20,-9.38,-1.37,2024-01-20 15:17:42.322
330,0.27,-9.34,-1.37,2024-01-20 15:17:42.356
178,0.20,-9.30,-1.33,2024-01-20 15:17:42.389
205,0.27,-9.34,-1.37,2024-01-20 15:17:42.423
231,0.24,-9.30,-1.37,2024-01-20 15:17:42.489
314,0.20,-9.22,-1.41,2024-01-20 15:17:42.522
348,0.20,-9.18,-1.33,2024-01-20 15:17:42.556
271,0.24,-9.34,-1.37,2024-01-20 15:17:42.622
263,0.24,-9.30,-1.33,2024-01-20 15:17:42.656
276,0.20,-9.38,-1.29,2024-01-20 15:17:42.689
322,0.24,-9.34,-1.41,2024-01-20 15:17:42.756
374,0.24,-9.34,-1.37,2024-01-20 15:17:42.789
311,0.24,-9.38,-1.33,2024-01-20 15:17:42.822
246,0.27,-9.30,-1.37,2024-01-20 15:17:42.888
199,0.20,-9.34,-1.29,2024-01-20 15:17:42.921
555,0.20,-9.45,-1.45,2024-01-20 15:17:42.955
315,0.27,-9.30,-1.37,2024-01-20 15:17:43.021
377,0.20,-9.34,-1.33,2024-01-20 15:17:43.055
318,0.27,-9.34,-1.37,2024-01-20 15:17:43.087
296,0.24,-9.22,-1.33,2024-01-20 15:17:43.121
265,0.24,-9.34,-1.41,2024-01-20 15:17:43.188
305,0.27,-9.30,-1.45,2024-01-20 15:17:43.221
413,0.24,-9.34,-1.37,2024-01-20 15:17:43.254
349,0.24,-9.30,-1.33,2024-01-20 15:17:43.321
294,0.20,-9.34,-1.41,2024-01-20 15:17:43.354
266,0.27,-9.34,-1.37,2024-01-20 15:17:43.388
269,0.27,-9.34,-1.37,2024-01-20 15:17:43.454
383,0.27,-9.34,-1.33,2024-01-20 15:17:43.487
392,0.24,-9.34,-1.37,2024-01-20 15:17:43.522
327,0.27,-9.30,-1.29,2024-01-20 15:17:43.587
277,0.27,-9.38,-1.37,2024-01-20 15:17:43.620
258,0.20,-9.30,-1.37,2024-01-20 15:17:43.655
343,0.24,-9.30,-1.37,2024-01-20 15:17:43.720
412,0.27,-9.34,-1.33,2024-01-20 15:17:43.754
346,0.27,-9.30,-1.37,2024-01-20 15:17:43.786
306,0.24,-9.38,-1.41,2024-01-20 15:17:43.820
528,0.27,-9.38,-1.33,2024-01-20 15:17:43.886
122,0.20,-9.34,-1.29,2024-01-20 15:17:43.920
372,0.20,-9.30,-1.33,2024-01-20 15:17:43.953
396,0.24,-9.34,-1.37,2024-01-20 15:17:44.020
332,0.27,-9.34,-1.37,2024-01-20 15:17:44.053
302,0.20,-9.34,-1.37,2024-01-20 15:17:44.087
248,0.24,-9.30,-1.33,2024-01-20 15:17:44.153
350,0.20,-9.34,-1.37,2024-01-20 15:17:44.186
407,0.27,-9.34,-1.37,2024-01-20 15:17:44.219
338,0.24,-9.34,-1.33,2024-01-20 15:17:44.286
296,0.31,-9.49,-1.41,2024-01-20 15:17:44.319
263,0.24,-9.38,-1.41,2024-01-20 15:17:44.353
283,0.24,-9.22,-1.33,2024-01-20 15:17:44.419
399,0.20,-9.30,-1.33,2024-01-20 15:17:44.453
385,0.20,-9.38,-1.41,2024-01-20 15:17:44.485
332,0.27,-9.26,-1.37,2024-01-20 15:17:44.519
285,0.24,-9.41,-1.37,2024-01-20 15:17:44.586
282,0.20,-9.30,-1.41,2024-01-20 15:17:44.618
360,0.20,-9.30,-1.37,2024-01-20 15:17:44.652
404,0.27,-9.34,-1.33,2024-01-20 15:17:44.718
339,0.20,-9.30,-1.29,2024-01-20 15:17:44.752
305,0.27,-9.30,-1.33,2024-01-20 15:17:44.785
659,0.24,-9.22,-1.37,2024-01-20 15:17:44.852
245,0.20,-9.26,-1.41,2024-01-20 15:17:44.885
391,0.24,-9.38,-1.33,2024-01-20 15:17:44.919
384,0.20,-9.34,-1.37,2024-01-20 15:17:44.984
325,0.20,-9.34,-1.37,2024-01-20 15:17:45.018
306,0.24,-9.22,-1.37,2024-01-20 15:17:45.051
290,0.27,-9.41,-1.37,2024-01-20 15:17:45.118
379,0.27,-9.45,-1.37,2024-01-20 15:17:45.151
382,0.20,-9.26,-1.41,2024-01-20 15:17:45.185
318,0.20,-9.34,-1.37,2024-01-20 15:17:45.218
291,0.20,-9.45,-1.41,2024-01-20 15:17:45.284
270,0.24,-9.34,-1.37,2024-01-20 15:17:45.318
312,0.24,-9.34,-1.41,2024-01-20 15:17:45.350
401,0.20,-9.34,-1.33,2024-01-20 15:17:45.417
351,0.24,-9.34,-1.33,2024-01-20 15:17:45.450
301,0.20,-9.30,-1.37,2024-01-20 15:17:45.484
283,0.27,-9.26,-1.33,2024-01-20 15:17:45.550
311,0.24,-9.34,-1.33,2024-01-20 15:17:45.583
382,0.27,-9.34,-1.33,2024-01-20 15:17:45.617
382,0.24,-9.34,-1.33,2024-01-20 15:17:45.683
313,0.27,-9.34,-1.37,2024-01-20 15:17:45.716
285,0.27,-9.34,-1.41,2024-01-20 15:17:45.750
70,0.20,-9.34,-1.41,2024-01-20 15:17:45.783
305,0.24,-9.38,-1.37,2024-01-20 15:17:45.850
408,0.24,-9.38,-1.37,2024-01-20 15:17:45.883
399,0.27,-9.34,-1.41,2024-01-20 15:17:45.916
342,0.24,-9.34,-1.37,2024-01-20 15:17:45.983
305,0.24,-9.34,-1.37,2024-01-20 15:17:46.016
295,0.24,-9.34,-1.37,2024-01-20 15:17:46.050
369,0.27,-9.34,-1.37,2024-01-20 15:17:46.116
394,0.24,-9.34,-1.41,2024-01-20 15:17:46.149
326,0.20,-9.30,-1.29,2024-01-20 15:17:46.183
288,0.24,-9.30,-1.37,2024-01-20 15:17:46.249
270,0.27,-9.34,-1.33,2024-01-20 15:17:46.282
305,0.24,-9.34,-1.33,2024-01-20 15:17:46.316
402,0.24,-9.34,-1.41,2024-01-20 15:17:46.381
363,0.31,-9.26,-1.33,2024-01-20 15:17:46.415
299,0.39,-9.30,-1.29,2024-01-20 15:17:46.449
281,0.31,-9.57,-1.33,2024-01-20 15:17:46.482
323,0.27,-9.30,-1.37,2024-01-20 15:17:46.548
385,0.24,-9.30,-1.41,2024-01-20 15:17:46.582
390,0.20,-9.34,-1.37,2024-01-20 15:17:46.615
294,0.27,-9.30,-1.41,2024-01-20 15:17:46.682
251,0.20,-9.30,-1.33,2024-01-20 15:17:46.714
394,0.20,-9.41,-1.33,2024-01-20 15:17:46.748
329,0.20,-9.34,-1.37,2024-01-20 15:17:46.814
414,0.24,-9.34,-1.45,2024-01-20 15:17:46.847
356,0.24,-9.34,-1.33,2024-01-20 15:17:46.881
317,0.24,-9.30,-1.37,2024-01-20 15:17:46.947
294,0.24,-9.34,-1.29,2024-01-20 15:17:46.981
290,0.24,-9.30,-1.33,2024-01-20 15:17:47.014
392,0.27,-9.26,-1.37,2024-01-20 15:17:47.081
389,0.24,-9.34,-1.45,2024-01-20 15:17:47.114
317,0.24,-9.38,-1.33,2024-01-20 15:17:47.147
328,0.24,-9.38,-1.37,2024-01-20 15:17:47.181
216,0.27,-9.34,-1.41,2024-01-20 15:17:47.247
341,0.24,-9.34,-1.29,2024-01-20 15:17:47.280
440,0.16,-9.38,-1.33,2024-01-20 15:17:47.314
380,0.24,-9.30,-1.37,2024-01-20 15:17:47.380
267,0.24,-9.34,-1.37,2024-01-20 15:17:47.414
287,0.27,-9.26,-1.33,2024-01-20 15:17:47.447
275,0.27,-9.45,-1.41,2024-01-20 15:17:47.513
400,0.24,-9.34,-1.41,2024-01-20 15:17:47.546
393,0.20,-9.41,-1.33,2024-01-20 15:17:47.580
322,0.20,-9.34,-1.33,2024-01-20 15:17:47.646
274,0.16,-9.34,-1.33,2024-01-20 15:17:47.679
355,0.24,-9.30,-1.29,2024-01-20 15:17:47.713
100,0.24,-9.34,-1.37,2024-01-20 15:17:47.780
414,0.24,-9.30,-1.29,2024-01-20 15:17:47.813
368,0.27,-9.30,-1.33,2024-01-20 15:17:47.847
277,0.24,-9.34,-1.37,2024-01-20 15:17:47.880
281,0.24,-9.41,-1.33,2024-01-20 15:17:47.946
293,0.24,-9.38,-1.26,2024-01-20 15:17:47.980
397,0.16,-9.38,-1.53,2024-01-20 15:17:48.014
380,0.27,-9.30,-1.29,2024-01-20 15:17:48.078
293,0.20,-9.38,-1.33,2024-01-20 15:17:48.112
264,0.20,-9.06,-1.45,2024-01-20 15:17:48.146
250,0.24,-9.14,-1.29,2024-01-20 15:17:48.213
330,0.20,-9.30,-1.37,2024-01-20 15:17:48.246
378,0.27,-9.34,-1.37,2024-01-20 15:17:48.280
333,0.20,-9.34,-1.33,2024-01-20 15:17:48.344
266,0.20,-9.38,-1.41,2024-01-20 15:17:48.379
250,0.20,-9.38,-1.33,2024-01-20 15:17:48.412
304,0.20,-9.18,-1.37,2024-01-20 15:17:48.478
405,0.27,-9.34,-1.33,2024-01-20 15:17:48.512
387,0.20,-9.30,-1.37,2024-01-20 15:17:48.544
311,0.24,-9.34,-1.29,2024-01-20 15:17:48.578
255,0.27,-9.34,-1.41,2024-01-20 15:17:48.644
661,0.24,-9.26,-1.41,2024-01-20 15:17:48.678
332,0.24,-9.34,-1.33,2024-01-20 15:17:48.711
386,0.20,-9.30,-1.41,2024-01-20 15:17:48.778
310,0.24,-9.38,-1.41,2024-01-20 15:17:48.810
284,0.24,-9.38,-1.33,2024-01-20 15:17:48.845
275,0.27,-9.34,-1.37,2024-01-20 15:17:48.911
325,0.24,-9.38,-1.37,2024-01-20 15:17:48.944
418,0.20,-9.30,-1.37,2024-01-20 15:17:48.977
359,0.20,-9.34,-1.45,2024-01-20 15:17:49.044
298,0.24,-9.30,-1.37,2024-01-20 15:17:49.077
287,0.24,-9.22,-1.37,2024-01-20 15:17:49.111
291,0.20,-9.38,-1.37,2024-01-20 15:17:49.176
393,0.24,-9.34,-1.22,2024-01-20 15:17:49.210
393,0.27,-9.22,-1.37,2024-01-20 15:17:49.244
420,0.20,-9.34,-1.37,2024-01-20 15:17:49.277
400,0.16,-9.30,-1.37,2024-01-20 15:17:49.343
232,0.24,-9.30,-1.37,2024-01-20 15:17:49.377
278,0.27,-9.38,-1.37,2024-01-20 15:17:49.410
300,0.20,-9.34,-1.29,2024-01-20 15:17:49.477
280,0.24,-9.34,-1.37,2024-01-20 15:17:49.509
255,0.24,-9.34,-1.37,2024-01-20 15:17:49.545
237,0.27,-9.38,-1.37,2024-01-20 15:17:49.610
292,0.20,-9.30,-1.33,2024-01-20 15:17:49.643
174,0.16,-9.34,-1.33,2024-01-20 15:17:49.676
415,0.27,-9.30,-1.33,2024-01-20 15:17:49.743
356,0.20,-9.34,-1.41,2024-01-20 15:17:49.776
314,0.24,-9.34,-1.37,2024-01-20 15:17:49.809
312,0.24,-9.34,-1.41,2024-01-20 15:17:49.876
396,0.24,-9.34,-1.33,2024-01-20 15:17:49.909
445,0.24,-9.34,-1.33,2024-01-20 15:17:49.943
371,0.24,-9.30,-1.41,2024-01-20 15:17:49.976
309,0.24,-9.34,-1.33,2024-01-20 15:17:50.042
269,0.24,-9.34,-1.37,2024-01-20 15:17:50.075
313,0.27,-9.34,-1.41,2024-01-20 15:17:50.109
416,0.27,-9.38,-1.33,2024-01-20 15:17:50.175
382,0.24,-9.30,-1.33,2024-01-20 15:17:50.208
304,0.20,-9.30,-1.33,2024-01-20 15:17:50.242
252,0.20,-9.30,-1.33,2024-01-20 15:17:50.307
253,0.24,-9.34,-1.37,2024-01-20 15:17:50.341
371,0.27,-9.34,-1.33,2024-01-20 15:17:50.375
424,0.20,-9.14,-1.29,2024-01-20 15:17:50.441
359,0.24,-9.30,-1.37,2024-01-20 15:17:50.475
313,0.24,-9.38,-1.29,2024-01-20 15:17:50.508
275,0.24,-9.34,-1.37,2024-01-20 15:17:50.575
241,0.24,-9.30,-1.37,2024-01-20 15:17:50.608
389,0.24,-9.38,-1.41,2024-01-20 15:17:50.641
361,0.31,-9.41,-1.45,2024-01-20 15:17:50.675
308,0.27,-9.34,-1.33,2024-01-20 15:17:50.741
295,0.20,-9.34,-1.33,2024-01-20 15:17:50.773
302,0.24,-9.34,-1.33,2024-01-20 15:17:50.807
391,0.24,-9.30,-1.41,2024-01-20 15:17:50.874
398,0.24,-9.34,-1.33,2024-01-20 15:17:50.907
309,0.27,-9.34,-1.33,2024-01-20 15:17:50.941
270,0.24,-9.30,-1.33,2024-01-20 15:17:51.006
260,0.27,-9.30,-1.37,2024-01-20 15:17:51.040
304,0.24,-9.30,-1.33,2024-01-20 15:17:51.074
387,0.24,-9.38,-1.41,2024-01-20 15:17:51.140
345,0.20,-9.34,-1.41,2024-01-20 15:17:51.173
284,0.31,-9.02,-1.29,2024-01-20 15:17:51.206
266,0.20,-9.06,-1.49,2024-01-20 15:17:51.273
295,0.24,-9.22,-1.29,2024-01-20 15:17:51.306
384,0.24,-9.02,-1.41,2024-01-20 15:17:51.340
395,0.24,-9.18,-1.33,2024-01-20 15:17:51.373
324,0.24,-9.41,-1.29,2024-01-20 15:17:51.439
660,0.24,-9.30,-1.33,2024-01-20 15:17:51.473
236,0.20,-9.30,-1.33,2024-01-20 15:17:51.506
350,0.24,-9.34,-1.37,2024-01-20 15:17:51.573
417,0.27,-9.41,-1.33,2024-01-20 15:17:51.607
373,0.24,-9.34,-1.37,2024-01-20 15:17:51.639
329,0.27,-9.34,-1.37,2024-01-20 15:17:51.706
289,0.27,-9.30,-1.33,2024-01-20 15:17:51.739
304,0.24,-9.34,-1.33,2024-01-20 15:17:51.773
383,0.24,-9.22,-1.33,2024-01-20 15:17:51.839
373,0.27,-9.14,-1.41,2024-01-20 15:17:51.872
298,0.24,-9.41,-1.37,2024-01-20 15:17:51.906
279,0.24,-9.26,-1.29,2024-01-20 15:17:51.972
257,0.20,-9.34,-1.33,2024-01-20 15:17:52.005
340,0.24,-9.38,-1.33,2024-01-20 15:17:52.038
399,0.24,-9.38,-1.33,2024-01-20 15:17:52.072
330,0.24,-9.34,-1.41,2024-01-20 15:17:52.138
301,0.24,-9.38,-1.37,2024-01-20 15:17:52.171
282,0.24,-9.30,-1.41,2024-01-20 15:17:52.205
304,0.27,-9.34,-1.33,2024-01-20 15:17:52.271
399,0.24,-9.34,-1.37,2024-01-20 15:17:52.305
365,0.20,-9.34,-1.37,2024-01-20 15:17:52.338
265,0.24,-9.38,-1.45,2024-01-20 15:17:52.404
276,0.20,-9.30,-1.37,2024-01-20 15:17:52.438
290,0.24,-9.34,-1.37,2024-01-20 15:17:52.471
380,0.24,-9.34,-1.37,2024-01-20 15:17:52.537
417,0.24,-9.26,-1.29,2024-01-20 15:17:52.571
340,0.20,-9.30,-1.33,2024-01-20 15:17:52.604
280,0.31,-9.34,-1.33,2024-01-20 15:17:52.670
265,0.24,-9.38,-1.37,2024-01-20 15:17:52.704
309,0.20,-9.30,-1.37,2024-01-20 15:17:52.737
402,0.24,-9.38,-1.41,2024-01-20 15:17:52.771
362,0.20,-9.30,-1.37,2024-01-20 15:17:52.837
290,0.24,-9.38,-1.33,2024-01-20 15:17:52.871
266,0.31,-9.34,-1.37,2024-01-20 15:17:52.904
273,0.20,-9.30,-1.33,2024-01-20 15:17:52.970
376,0.24,-9.34,-1.33,2024-01-20 15:17:53.004
408,0.24,-9.34,-1.45,2024-01-20 15:17:53.037
344,0.20,-9.30,-1.37,2024-01-20 15:17:53.103
277,0.20,-9.34,-1.33,2024-01-20 15:17:53.136
260,0.24,-9.34,-1.37,2024-01-20 15:17:53.170
309,0.24,-9.34,-1.33,2024-01-20 15:17:53.236
661,0.20,-9.38,-1.33,2024-01-20 15:17:53.270
341,0.24,-9.34,-1.37,2024-01-20 15:17:53.303
301,0.27,-9.38,-1.29,2024-01-20 15:17:53.369
280,0.27,-9.34,-1.33,2024-01-20 15:17:53.403
307,0.24,-9.34,-1.37,2024-01-20 15:17:53.436
409,0.20,-9.30,-1.29,2024-01-20 15:17:53.469
397,0.24,-9.38,-1.37,2024-01-20 15:17:53.536
328,0.24,-9.34,-1.33,2024-01-20 15:17:53.569
271,0.24,-9.41,-1.33,2024-01-20 15:17:53.602
271,0.24,-9.30,-1.41,2024-01-20 15:17:53.668
353,0.24,-9.30,-1.41,2024-01-20 15:17:53.702
410,0.24,-9.34,-1.33,2024-01-20 15:17:53.736
349,0.20,-9.30,-1.33,2024-01-20 15:17:53.802
289,0.24,-9.34,-1.37,2024-01-20 15:17:53.835
267,0.24,-9.34,-1.37,2024-01-20 15:17:53.868
314,0.27,-9.34,-1.37,2024-01-20 15:17:53.935
418,0.27,-9.61,-1.33,2024-01-20 15:17:53.968
378,0.24,-9.34,-1.37,2024-01-20 15:17:54.002
307,0.24,-9.34,-1.41,2024-01-20 15:17:54.068
264,0.35,-9.41,-1.37,2024-01-20 15:17:54.102
493,0.20,-9.26,-1.41,2024-01-20 15:17:54.136
356,0.20,-9.30,-1.37,2024-01-20 15:17:54.168
417,0.31,-9.38,-1.41,2024-01-20 15:17:54.234
355,0.27,-9.41,-1.41,2024-01-20 15:17:54.267
299,0.20,-9.26,-1.33,2024-01-20 15:17:54.301
285,0.24,-9.26,-1.33,2024-01-20 15:17:54.367
307,0.27,-9.30,-1.41,2024-01-20 15:17:54.401
407,0.27,-9.30,-1.33,2024-01-20 15:17:54.434
365,0.24,-9.30,-1.37,2024-01-20 15:17:54.500
302,0.27,-9.30,-1.33,2024-01-20 15:17:54.534
280,0.27,-9.34,-1.37,2024-01-20 15:17:54.567
274,0.24,-9.30,-1.26,2024-01-20 15:17:54.634
352,0.20,-9.34,-1.33,2024-01-20 15:17:54.667
392,0.27,-9.38,-1.37,2024-01-20 15:17:54.700
329,0.27,-9.34,-1.41,2024-01-20 15:17:54.766
281,0.20,-9.38,-1.33,2024-01-20 15:17:54.800
283,0.27,-9.26,-1.37,2024-01-20 15:17:54.833
330,0.24,-9.34,-1.41,2024-01-20 15:17:54.867
400,0.27,-9.34,-1.33,2024-01-20 15:17:54.933
364,0.20,-9.26,-1.45,2024-01-20 15:17:54.967
291,0.27,-9.34,-1.37,2024-01-20 15:17:55.000
659,0.24,-9.34,-1.33,2024-01-20 15:17:55.066
211,0.27,-9.45,-1.41,2024-01-20 15:17:55.100
381,0.20,-9.53,-1.37,2024-01-20 15:17:55.132
410,0.31,-9.34,-1.29,2024-01-20 15:17:55.199
345,0.20,-9.34,-1.37,2024-01-20 15:17:55.233
302,0.20,-9.34,-1.41,2024-01-20 15:17:55.266
260,0.24,-9.26,-1.33,2024-01-20 15:17:55.333
355,0.24,-9.41,-1.41,2024-01-20 15:17:55.365
409,0.27,-9.30,-1.37,2024-01-20 15:17:55.399
354,0.24,-9.45,-1.41,2024-01-20 15:17:55.465
295,0.27,-9.53,-1.37,2024-01-20 15:17:55.499
268,0.31,-9.53,-1.33,2024-01-20 15:17:55.532
289,0.27,-9.38,-1.37,2024-01-20 15:17:55.566
383,0.20,-9.30,-1.41,2024-01-20 15:17:55.632
397,0.20,-9.34,-1.37,2024-01-20 15:17:55.665
322,0.20,-9.30,-1.37,2024-01-20 15:17:55.698
287,0.24,-9.34,-1.33,2024-01-20 15:17:55.765
294,0.24,-9.34,-1.37,2024-01-20 15:17:55.798
349,0.24,-9.38,-1.29,2024-01-20 15:17:55.832
420,0.27,-9.38,-1.33,2024-01-20 15:17:55.898
347,0.24,-9.26,-1.45,2024-01-20 15:17:55.931
286,0.20,-9.30,-1.33,2024-01-20 15:17:55.965
24,0.24,-9.34,-1.33,2024-01-20 15:17:56.031
261,0.24,-9.34,-1.33,2024-01-20 15:17:56.064
372,0.24,-9.34,-1.37,2024-01-20 15:17:56.098
413,0.24,-9.34,-1.33,2024-01-20 15:17:56.165
356,0.24,-9.34,-1.41,2024-01-20 15:17:56.198
300,0.24,-9.34,-1.33,2024-01-20 15:17:56.231
250,0.24,-9.38,-1.37,2024-01-20 15:17:56.265
298,0.24,-9.26,-1.37,2024-01-20 15:17:56.330
392,0.20,-9.26,-1.29,2024-01-20 15:17:56.364
365,0.24,-9.34,-1.37,2024-01-20 15:17:56.397
340,0.20,-9.30,-1.37,2024-01-20 15:17:56.464
242,0.24,-9.34,-1.37,2024-01-20 15:17:56.497
321,0.27,-9.34,-1.37,2024-01-20 15:17:56.530
362,0.20,-9.34,-1.37,2024-01-20 15:17:56.597
406,0.24,-9.30,-1.41,2024-01-20 15:17:56.630
343,0.20,-9.38,-1.37,2024-01-20 15:17:56.663
314,0.24,-9.30,-1.37,2024-01-20 15:17:56.730
269,0.24,-9.38,-1.37,2024-01-20 15:17:56.763
351,0.24,-9.34,-1.37,2024-01-20 15:17:56.797
429,0.24,-9.34,-1.37,2024-01-20 15:17:56.862
402,0.24,-9.34,-1.33,2024-01-20 15:17:56.896
0,0.20,-9.30,-1.41,2024-01-20 15:17:56.930
276,0.27,-9.38,-1.33,2024-01-20 15:17:56.963
280,0.24,-9.30,-1.33,2024-01-20 15:17:57.029
347,0.24,-9.30,-1.33,2024-01-20 15:17:57.063
445,0.20,-9.38,-1.33,2024-01-20 15:17:57.096
382,0.24,-9.06,-1.26,2024-01-20 15:17:57.162
292,0.24,-9.34,-1.33,2024-01-20 15:17:57.196
250,0.20,-9.34,-1.29,2024-01-20 15:17:57.229
243,0.24,-9.41,-1.37,2024-01-20 15:17:57.296
375,0.24,-9.34,-1.37,2024-01-20 15:17:57.329
416,0.24,-9.49,-1.41,2024-01-20 15:17:57.362
310,0.24,-8.94,-1.33,2024-01-20 15:17:57.429
255,0.24,-9.30,-1.33,2024-01-20 15:17:57.461
242,0.24,-9.34,-1.33,2024-01-20 15:17:57.495
340,0.24,-9.38,-1.29,2024-01-20 15:17:57.529
416,0.27,-9.34,-1.41,2024-01-20 15:17:57.595
348,0.27,-9.22,-1.29,2024-01-20 15:17:57.628
304,0.24,-9.34,-1.37,2024-01-20 15:17:57.662
253,0.24,-9.30,-1.33,2024-01-20 15:17:57.728
287,0.27,-9.38,-1.29,2024-01-20 15:17:57.761
414,0.27,-9.41,-1.37,2024-01-20 15:17:57.794
457,0.24,-9.26,-1.37,2024-01-20 15:17:57.861
42,0.24,-9.38,-1.33,2024-01-20 15:17:57.894
266,0.27,-9.41,-1.37,2024-01-20 15:17:57.928
256,0.20,-9.57,-1.37,2024-01-20 15:17:57.993
336,0.24,-9.49,-1.37,2024-01-20 15:17:58.027
426,0.27,-9.34,-1.29,2024-01-20 15:17:58.061
371,0.27,-9.10,-1.33,2024-01-20 15:17:58.095
308,0.24,-9.49,-1.41,2024-01-20 15:17:58.161
265,0.24,-9.02,-1.33,2024-01-20 15:17:58.194
275,0.24,-9.06,-1.22,2024-01-20 15:17:58.227
399,0.31,-9.41,-1.37,2024-01-20 15:17:58.294
400,0.27,-9.34,-1.45,2024-01-20 15:17:58.327
313,0.27,-9.34,-1.33,2024-01-20 15:17:58.361
275,0.27,-9.38,-1.33,2024-01-20 15:17:58.427
262,0.20,-9.34,-1.33,2024-01-20 15:17:58.460
352,0.27,-9.34,-1.41,2024-01-20 15:17:58.494
420,0.20,-9.22,-1.29,2024-01-20 15:17:58.560
362,0.24,-9.34,-1.45,2024-01-20 15:17:58.593
317,0.20,-9.34,-1.37,2024-01-20 15:17:58.626
268,0.27,-9.10,-1.37,2024-01-20 15:17:58.692
287,0.27,-9.38,-1.37,2024-01-20 15:17:58.726
404,0.20,-9.30,-1.33,2024-01-20 15:17:58.760
404,0.31,-9.38,-1.33,2024-01-20 15:17:58.793
659,0.20,-9.30,-1.33,2024-01-20 15:17:58.859
191,0.24,-9.18,-1.33,2024-01-20 15:17:58.893
265,0.20,-9.38,-1.33,2024-01-20 15:17:58.926
376,0.31,-9.41,-1.33,2024-01-20 15:17:58.993
442,0.24,-9.34,-1.33,2024-01-20 15:17:59.026
373,0.24,-9.26,-1.37,2024-01-20 15:17:59.059
288,0.24,-9.30,-1.37,2024-01-20 15:17:59.125
272,0.20,-9.30,-1.37,2024-01-20 15:17:59.158
298,0.24,-9.34,-1.37,2024-01-20 15:17:59.192
409,0.24,-9.34,-1.37,2024-01-20 15:17:59.259
390,0.27,-9.34,-1.33,2024-01-20 15:17:59.291
304,0.24,-9.34,-1.45,2024-01-20 15:17:59.325
265,0.27,-9.49,-1.26,2024-01-20 15:17:59.392
261,0.35,-9.41,-1.41,2024-01-20 15:17:59.426
375,0.20,-9.26,-1.37,2024-01-20 15:17:59.458
411,0.24,-9.30,-1.33,2024-01-20 15:17:59.492
340,0.20,-9.30,-1.37,2024-01-20 15:17:59.558
295,0.24,-9.34,-1.37,2024-01-20 15:17:59.591
252,0.27,-9.34,-1.33,2024-01-20 15:17:59.625
322,0.16,-9.34,-1.33,2024-01-20 15:17:59.691
413,0.24,-9.34,-1.37,2024-01-20 15:17:59.725
661,0.20,-9.38,-1.33,2024-01-20 15:17:59.758
266,0.24,-9.30,-1.41,2024-01-20 15:17:59.825
264,0.24,-9.34,-1.37,2024-01-20 15:17:59.858
273,0.24,-9.30,-1.33,2024-01-20 15:17:59.891
403,0.20,-9.34,-1.37,2024-01-20 15:17:59.957
423,0.24,-9.34,-1.37,2024-01-20 15:17:59.991
316,0.24,-9.34,-1.33,2024-01-20 15:18:00.024
280,0.24,-9.34,-1.33,2024-01-20 15:18:00.090
241,0.27,-9.26,-1.33,2024-01-20 15:18:00.123
328,0.27,-9.30,-1.37,2024-01-20 15:18:00.157
413,0.20,-9.34,-1.33,2024-01-20 15:18:00.191
348,0.31,-9.26,-1.37,2024-01-20 15:18:00.256
286,0.31,-9.26,-1.41,2024-01-20 15:18:00.290
255,0.27,-9.26,-1.41,2024-01-20 15:18:00.323
282,0.27,-9.30,-1.33,2024-01-20 15:18:00.390
399,0.31,-9.30,-1.33,2024-01-20 15:18:00.423
390,0.20,-9.30,-1.37,2024-01-20 15:18:00.456
344,0.24,-9.38,-1.33,2024-01-20 15:18:00.523
269,0.24,-9.41,-1.37,2024-01-20 15:18:00.556
255,0.24,-9.34,-1.29,2024-01-20 15:18:00.590
345,0.20,-9.38,-1.37,2024-01-20 15:18:00.656
395,0.24,-9.22,-1.37,2024-01-20 15:18:00.690
162,0.20,-9.38,-1.33,2024-01-20 15:18:00.723
276,0.20,-9.26,-1.37,2024-01-20 15:18:00.789
258,0.24,-9.49,-1.45,2024-01-20 15:18:00.822
313,0.24,-9.30,-1.37,2024-01-20 15:18:00.856
445,0.24,-9.34,-1.33,2024-01-20 15:18:00.889
392,0.27,-9.34,-1.33,2024-01-20 15:18:00.955
323,0.24,-9.41,-1.29,2024-01-20 15:18:00.989
267,0.24,-9.30,-1.33,2024-01-20 15:18:01.022
255,0.27,-9.45,-1.45,2024-01-20 15:18:01.088
362,0.20,-9.38,-1.37,2024-01-20 15:18:01.122
413,0.27,-9.30,-1.37,2024-01-20 15:18:01.156
337,0.24,-9.38,-1.37,2024-01-20 15:18:01.222
255,0.31,-9.34,-1.29,2024-01-20 15:18:01.255
249,0.20,-9.38,-1.37,2024-01-20 15:18:01.288
308,0.24,-9.22,-1.37,2024-01-20 15:18:01.354
433,0.16,-9.30,-1.41,2024-01-20 15:18:01.388
362,0.24,-9.18,-1.33,2024-01-20 15:18:01.422
312,0.20,-9.22,-1.29,2024-01-20 15:18:01.488
279,0.20,-9.30,-1.37,2024-01-20 15:18:01.521
250,0.24,-9.34,-1.41,2024-01-20 15:18:01.555
382,0.20,-9.34,-1.41,2024-01-20 15:18:01.588
405,0.27,-9.18,-1.29,2024-01-20 15:18:01.654
659,0.24,-9.26,-1.29,2024-01-20 15:18:01.687
160,0.20,-9.22,-1.37,2024-01-20 15:18:01.720
252,0.20,-9.26,-1.37,2024-01-20 15:18:01.787
327,0.31,-9.38,-1.37,2024-01-20 15:18:01.821
